time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
03:27:32,90,90,364,432,48,23,327,124,133,240,193,0,0,697,541,0,0,255,246,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:27:33,82,82,356,432,56,23,327,115,133,240,193,0,0,697,541,0,0,246,246,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,50,69,1,19,
03:27:34,85,85,358,432,54,23,327,117,133,240,193,0,0,697,541,0,0,248,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:27:35,85,85,359,432,54,23,327,118,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:27:36,87,87,357,432,56,23,327,116,133,240,193,0,0,697,541,0,0,247,237,0,55,17,37,10,22,0,0,0,1162,16089,488,131,224,19,56,69,1,19,
03:27:37,86,86,357,432,57,23,327,116,133,240,193,0,0,697,541,0,0,247,238,0,55,17,37,10,22,0,0,0,1162,16104,488,132,224,19,54,69,1,19,
03:27:38,88,88,359,432,55,23,327,118,133,240,193,0,0,697,541,0,0,249,238,0,55,17,37,10,22,0,0,0,1162,16104,488,132,224,19,56,69,1,19,
03:27:39,91,91,362,432,52,23,327,121,133,240,193,0,0,697,541,0,0,252,238,0,55,17,37,10,22,0,0,0,1162,16118,488,133,224,19,59,69,1,19,
03:27:40,84,94,358,432,54,23,327,118,133,240,193,0,0,697,541,0,0,248,240,0,55,17,37,11,22,0,0,0,1162,16099,488,134,224,19,52,69,1,19,
03:27:41,77,89,358,432,55,23,327,118,133,240,193,0,0,697,541,0,0,248,245,0,55,17,37,11,23,0,0,0,1162,16118,488,136,224,19,45,69,1,19,
03:27:42,84,81,362,432,52,23,327,122,133,240,193,0,0,697,541,0,0,252,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,53,69,1,19,
03:27:43,87,87,362,432,51,23,327,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,56,69,1,19,
03:27:44,90,90,366,432,47,23,327,125,133,240,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,59,69,1,19,
03:27:45,93,93,368,432,45,23,327,128,133,240,193,0,0,697,541,0,0,258,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,62,69,1,19,
03:27:46,93,93,368,432,44,23,327,128,133,240,193,0,0,697,541,0,0,259,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,62,69,1,19,
03:27:47,82,82,357,432,55,23,327,116,133,240,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,50,69,1,19,
03:27:48,85,85,360,432,53,23,327,119,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,53,69,1,19,
03:27:49,84,84,360,432,53,23,327,119,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,53,69,1,19,
03:27:50,87,87,363,432,50,23,327,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:27:51,90,90,365,432,47,23,327,125,133,240,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:27:52,93,93,367,432,46,23,327,126,133,240,193,0,0,697,541,0,0,257,245,0,55,17,37,11,23,0,0,0,1162,16136,488,136,224,19,62,69,1,19,
03:27:53,79,79,355,432,58,23,327,114,133,240,193,0,0,697,541,0,0,245,245,0,55,17,37,11,23,0,0,0,1162,16112,488,136,224,19,48,69,1,19,
03:27:54,82,82,357,432,56,23,327,117,133,240,193,0,0,697,541,0,0,248,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,51,69,1,19,
03:27:55,85,85,360,432,53,23,327,120,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,53,69,1,19,
03:27:56,85,85,363,432,50,23,327,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,54,69,1,19,
03:27:57,88,88,363,432,50,23,327,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:27:58,82,82,357,432,55,23,327,117,133,240,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,50,69,1,19,
03:27:59,85,82,358,432,54,23,327,117,133,240,193,0,0,697,541,0,0,248,244,0,55,17,37,11,22,0,0,0,1162,16092,488,134,224,19,53,69,1,19,
03:28:00,85,85,355,432,58,23,327,115,133,240,193,0,0,697,541,0,0,245,238,0,55,17,37,10,22,0,0,0,1162,16106,488,132,224,19,53,69,1,19,
03:28:01,83,83,353,432,59,23,327,113,133,240,193,0,0,697,541,0,0,243,238,0,55,17,37,10,22,0,0,0,1162,16099,488,132,224,19,51,69,1,19,
03:28:02,88,85,358,432,56,23,327,117,133,240,193,0,0,697,541,0,0,248,238,0,55,17,37,10,22,0,0,0,1162,16103,488,132,224,19,56,69,1,19,
03:28:03,88,88,360,432,53,23,327,119,133,240,193,0,0,697,541,0,0,250,240,0,55,17,37,11,22,0,0,0,1162,16114,488,134,224,19,56,69,1,19,
03:28:04,90,90,364,432,49,23,327,124,133,240,193,0,0,697,541,0,0,254,245,0,55,17,37,11,23,0,0,0,1162,16139,488,136,224,19,59,69,1,19,
03:28:05,86,86,365,432,48,23,327,124,133,240,193,0,0,697,541,0,0,255,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,55,69,1,19,
03:28:06,91,91,365,432,48,23,327,124,133,240,193,0,0,697,541,0,0,255,246,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:28:07,82,82,356,432,57,23,327,116,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,51,69,1,19,
03:28:08,82,82,356,432,56,23,327,115,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:28:09,85,85,359,432,54,23,327,118,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:28:10,87,87,362,432,51,23,327,121,133,240,193,0,0,697,541,0,0,252,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:28:11,90,88,365,432,48,23,327,124,133,240,193,0,0,697,541,0,0,255,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:28:12,90,90,367,432,46,23,327,127,133,240,193,0,0,697,541,0,0,258,246,0,55,17,37,11,23,0,0,0,1162,16135,488,136,224,19,59,69,1,19,
03:28:13,79,79,354,432,59,23,327,113,133,240,193,0,0,697,541,0,0,244,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,48,69,1,19,
03:28:14,88,83,354,432,57,23,327,114,133,240,193,0,0,697,541,0,0,245,246,0,55,17,37,11,23,0,0,0,1162,16112,488,136,224,19,57,69,1,19,
03:28:15,81,76,348,432,64,23,327,107,133,240,193,0,0,697,541,0,0,238,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,50,69,1,19,
03:28:16,76,89,354,432,60,23,327,113,133,240,193,0,0,697,541,0,0,244,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,45,69,1,19,
03:28:17,82,80,357,432,57,23,327,116,133,240,193,0,0,697,541,0,0,247,246,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,51,69,1,19,
03:28:18,82,82,357,432,56,23,327,116,133,240,193,0,0,697,541,0,0,247,246,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,51,69,1,19,
03:28:19,85,85,360,432,53,23,327,119,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,54,69,1,19,
03:28:20,88,88,363,432,50,23,327,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,57,69,1,19,
03:28:21,91,91,356,432,56,23,327,116,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,59,69,1,19,
03:28:22,82,82,356,432,56,23,327,116,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:28:23,85,85,356,432,58,23,327,115,133,240,193,0,0,697,541,0,0,246,238,0,55,17,37,10,22,0,0,0,1162,16106,488,132,224,19,53,69,1,19,
03:28:24,83,83,354,432,59,23,327,113,133,240,193,0,0,697,541,0,0,244,238,0,55,17,37,10,22,0,0,0,1162,16099,488,132,224,19,51,69,1,19,
03:28:25,87,87,359,432,55,23,327,118,133,240,193,0,0,697,541,0,0,249,238,0,55,17,37,10,22,0,0,0,1162,16104,488,132,224,19,56,69,1,19,
03:28:26,88,88,361,432,54,23,327,120,133,240,193,0,0,697,541,0,0,250,239,0,55,17,37,10,22,0,0,0,1162,16114,488,134,224,19,56,69,1,19,
03:28:27,90,90,364,432,50,23,327,123,133,240,193,0,0,697,541,0,0,254,239,0,55,17,37,11,22,0,0,0,1162,16120,488,134,224,19,59,69,1,19,
03:28:28,90,90,366,432,46,23,327,125,133,240,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16139,488,136,224,19,59,69,1,19,
03:28:29,92,92,352,432,60,23,327,111,133,240,193,0,0,697,541,0,0,241,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,61,69,1,19,
03:28:30,82,82,357,432,57,23,327,116,133,240,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,50,69,1,19,
03:28:31,84,84,360,432,53,23,326,119,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:28:32,85,85,363,432,51,23,326,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,53,69,1,19,
03:28:33,87,87,363,432,50,23,326,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:28:34,90,90,366,432,47,23,326,125,133,240,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16130,488,136,224,19,59,69,1,19,
03:28:35,79,93,355,432,58,23,326,114,133,240,193,0,0,697,541,0,0,244,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,48,69,1,19,
03:28:36,79,79,355,432,58,23,326,114,133,240,193,0,0,697,541,0,0,245,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,48,69,1,19,
03:28:37,82,82,358,432,56,23,326,117,133,240,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16114,488,136,224,19,50,69,1,19,
03:28:38,85,85,360,432,53,23,326,120,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16119,488,136,224,19,53,69,1,19,
03:28:39,87,87,363,432,51,23,326,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,56,69,1,19,
03:28:40,87,87,363,432,50,23,326,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,56,69,1,19,
03:28:41,82,82,357,432,55,23,326,117,133,240,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:28:42,84,84,360,432,54,23,326,119,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:28:43,87,85,363,432,51,23,326,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,56,69,1,19,
03:28:44,87,87,363,432,50,23,326,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:28:45,90,90,366,432,47,23,326,125,133,240,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:28:46,86,82,348,432,66,23,326,107,133,240,193,0,0,697,541,0,0,238,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,55,69,1,19,
03:28:47,80,74,359,432,56,23,326,118,133,240,193,0,0,697,541,0,0,248,238,0,55,17,37,10,22,0,0,0,1162,16096,488,132,224,19,49,69,1,19,
03:28:48,86,85,359,432,56,23,326,118,133,240,193,0,0,697,541,0,0,249,238,0,55,17,37,10,22,0,0,0,1162,16088,488,132,224,19,54,69,1,19,
03:28:49,89,89,362,432,53,23,326,121,133,240,193,0,0,697,541,0,0,252,238,0,55,17,37,10,22,0,0,0,1162,16089,488,132,224,19,58,69,1,19,
03:28:50,92,92,367,432,47,23,326,126,133,240,193,0,0,697,541,0,0,256,239,0,55,17,37,11,22,0,0,0,1162,16104,488,134,224,19,61,69,1,19,
03:28:51,95,95,371,432,42,23,326,131,133,240,193,0,0,697,541,0,0,261,245,0,55,17,37,11,23,0,0,0,1162,16129,488,136,224,19,63,69,1,19,
03:28:52,91,91,368,432,45,23,326,127,133,240,193,0,0,697,541,0,0,257,246,0,55,17,37,11,23,0,0,0,1162,16129,488,136,224,19,59,69,1,19,
03:28:53,95,95,372,432,41,23,326,131,133,240,193,0,0,697,541,0,0,262,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,64,69,1,19,
03:28:54,98,98,375,432,38,23,326,134,133,240,193,0,0,697,541,0,0,264,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,66,69,1,19,
03:28:55,79,79,353,432,58,23,326,113,133,240,193,0,0,697,541,0,0,243,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,48,69,1,19,
03:28:56,82,82,356,432,57,23,326,115,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:28:57,85,85,359,432,55,23,326,118,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:28:58,85,85,359,432,54,23,326,118,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:28:59,87,87,362,432,51,23,326,121,133,240,193,0,0,697,541,0,0,252,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,56,69,1,19,
03:29:00,82,82,356,432,57,23,326,115,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:01,82,82,356,432,57,23,326,115,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:02,84,84,359,432,54,23,326,118,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:03,87,87,362,432,51,23,326,121,133,240,193,0,0,697,541,0,0,252,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,56,69,1,19,
03:29:04,90,90,365,432,48,23,326,124,133,240,193,0,0,697,541,0,0,255,245,0,55,17,37,11,23,0,0,0,1162,16130,488,136,224,19,59,69,1,19,
03:29:05,90,90,365,432,48,23,326,124,133,240,193,0,0,697,541,0,0,255,245,0,55,17,37,11,23,0,0,0,1162,16130,488,136,224,19,59,69,1,19,
03:29:06,82,82,357,432,56,23,326,116,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:07,84,84,359,432,54,23,326,118,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:08,84,84,359,432,54,23,326,118,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:09,87,87,362,432,51,23,326,121,133,240,193,0,0,697,541,0,0,252,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,56,69,1,19,
03:29:10,90,90,358,432,57,23,326,117,133,240,193,0,0,697,541,0,0,248,237,0,55,17,37,10,22,0,0,0,1162,16095,488,132,224,19,59,69,1,19,
03:29:11,89,89,361,432,53,23,326,120,133,240,193,0,0,697,541,0,0,250,238,0,55,17,37,10,22,0,0,0,1162,16109,488,132,224,19,57,69,1,19,
03:29:12,90,90,362,432,51,23,326,121,133,240,193,0,0,697,541,0,0,252,238,0,55,17,37,10,22,0,0,0,1162,16109,488,132,224,19,59,69,1,19,
03:29:13,82,82,354,432,59,23,326,113,133,240,193,0,0,697,541,0,0,244,239,0,55,17,37,10,22,0,0,0,1162,16103,488,133,224,19,50,69,1,19,
03:29:14,82,82,355,432,58,23,326,114,133,240,193,0,0,697,541,0,0,244,239,0,55,17,37,11,22,0,0,0,1162,16104,488,134,224,19,50,69,1,19,
03:29:15,84,84,360,432,54,23,326,119,133,240,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16128,488,136,224,19,53,69,1,19,
03:29:16,80,80,356,432,57,23,326,115,133,240,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,49,69,1,19,
03:29:17,85,85,360,432,54,23,326,119,133,240,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,53,69,1,19,
03:29:18,87,87,363,432,51,23,326,122,133,240,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16125,488,136,224,19,56,69,1,19,
03:29:19,90,90,366,432,47,23,326,125,133,240,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:29:20,90,90,366,432,47,23,326,125,133,240,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:29:21,82,82,358,432,55,23,326,117,133,240,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:22,93,89,350,432,63,23,326,109,133,241,193,0,0,697,541,0,0,240,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,62,69,1,19,
03:29:23,82,77,350,432,64,23,326,109,133,241,193,0,0,697,541,0,0,239,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,50,69,1,19,
03:29:24,91,91,367,432,48,23,326,126,133,241,193,0,0,697,541,0,0,257,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,60,69,1,19,
03:29:25,94,94,370,432,44,23,326,129,133,241,193,0,0,697,541,0,0,260,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,63,69,1,19,
03:29:26,94,94,370,432,43,23,326,129,133,241,193,0,0,697,541,0,0,260,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,63,69,1,19,
03:29:27,82,82,358,432,56,23,326,117,133,241,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:28,84,84,360,432,53,23,326,119,133,241,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:29,84,84,360,432,53,23,326,119,133,241,193,0,0,697,541,0,0,250,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:30,87,87,363,432,50,23,326,122,133,241,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:29:31,90,90,366,432,47,23,326,125,133,241,193,0,0,697,541,0,0,256,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:29:32,92,93,355,432,58,23,326,114,133,241,193,0,0,697,541,0,0,245,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,60,69,1,19,
03:29:33,79,79,353,432,60,23,326,112,133,241,193,0,0,697,541,0,0,242,244,0,55,17,37,10,22,0,0,0,1162,16082,488,134,224,19,48,69,1,19,
03:29:34,82,82,355,432,59,23,326,114,133,241,193,0,0,697,541,0,0,244,238,0,55,17,37,10,22,0,0,0,1162,16094,488,132,224,19,50,69,1,19,
03:29:35,82,82,355,432,60,23,326,114,133,241,193,0,0,697,541,0,0,245,238,0,55,17,37,10,22,0,0,0,1162,16094,488,132,224,19,50,69,1,19,
03:29:36,85,85,358,432,57,23,326,117,133,241,193,0,0,697,541,0,0,248,238,0,55,17,37,10,22,0,0,0,1162,16099,488,132,224,19,53,69,1,19,
03:29:37,85,85,360,432,54,23,326,119,133,241,193,0,0,697,541,0,0,249,239,0,55,17,37,11,22,0,0,0,1162,16110,488,134,224,19,53,69,1,19,
03:29:38,88,88,365,432,48,23,326,124,133,241,193,0,0,697,541,0,0,255,245,0,55,17,37,11,23,0,0,0,1162,16134,488,136,224,19,56,69,1,19,
03:29:39,88,84,356,432,56,23,326,115,133,241,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,56,69,1,19,
03:29:40,79,79,356,432,57,23,326,115,133,241,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,48,69,1,19,
03:29:41,82,82,359,432,54,23,326,118,133,241,193,0,0,697,541,0,0,248,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:42,85,85,362,432,52,23,326,121,133,241,193,0,0,697,541,0,0,251,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:43,85,85,362,432,52,23,326,121,133,241,193,0,0,697,541,0,0,252,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,53,69,1,19,
03:29:44,88,88,365,432,49,23,326,124,133,241,193,0,0,697,541,0,0,254,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:29:45,82,82,359,432,54,23,326,118,133,241,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:46,84,84,362,432,51,23,326,120,133,241,193,0,0,697,541,0,0,251,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:47,84,84,361,432,51,23,326,120,133,241,193,0,0,697,541,0,0,251,245,0,55,17,37,11,23,0,0,0,1162,16121,488,136,224,19,53,69,1,19,
03:29:48,87,87,364,432,48,23,326,123,133,241,193,0,0,697,541,0,0,254,245,0,55,17,37,11,23,0,0,0,1162,16126,488,136,224,19,56,69,1,19,
03:29:49,90,90,367,432,46,23,326,126,133,241,193,0,0,697,541,0,0,257,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:29:50,90,90,367,432,47,23,326,126,133,241,193,0,0,697,541,0,0,257,245,0,55,17,37,11,23,0,0,0,1162,16131,488,136,224,19,59,69,1,19,
03:29:51,79,79,356,432,56,23,326,115,133,241,193,0,0,697,541,0,0,246,245,0,55,17,37,11,23,0,0,0,1162,16110,488,136,224,19,48,69,1,19,
03:29:52,82,82,359,432,55,23,326,118,133,241,193,0,0,697,541,0,0,248,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:53,82,82,359,432,55,23,326,118,133,241,193,0,0,697,541,0,0,249,245,0,55,17,37,11,23,0,0,0,1162,16115,488,136,224,19,50,69,1,19,
03:29:54,85,85,362,432,52,23,326,121,133,241,193,0,0,697,541,0,0,251,245,0,55,17,37,11,23,0,0,0,1162,16120,488,136,224,19,53,69,1,19,
03:29:55,84,82,354,432,61,23,326,113,133,241,193,0,0,697,541,0,0,244,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,53,69,1,19,
03:29:56,80,75,364,432,50,23,326,123,133,241,193,0,0,697,541,0,0,253,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,49,69,1,19,
03:29:57,89,88,361,432,54,23,326,119,133,241,193,0,0,697,541,0,0,250,238,0,55,17,37,10,22,0,0,0,1162,16097,488,132,224,19,57,69,1,19,
03:29:58,87,87,359,432,55,23,326,118,133,241,193,0,0,697,541,0,0,248,238,0,55,17,37,10,22,0,0,0,1162,16088,488,132,224,19,55,69,1,19,
03:29:59,89,89,361,432,53,23,326,120,133,241,193,0,0,697,541,0,0,250,238,0,55,17,37,10,22,0,0,0,1162,16088,488,132,224,19,57,69,1,19,
03:30:00,92,92,365,432,49,23,326,124,133,241,193,0,0,697,541,0,0,255,239,0,55,17,37,11,22,0,0,0,1162,16104,488,134,224,19,60,69,1,19,
03:30:01,94,94,368,432,45,23,326,127,133,241,193,0,0,697,541,0,0,258,239,0,55,17,37,11,22,0,0,0,1162,16110,488,134,224,19,63,69,1,19,
03:30:02,94,94,371,432,42,23,326,129,133,241,193,0,0,697,541,0,0,260,245,0,55,17,37,11,23,0,0,0,1162,16129,488,136,224,19,63,69,1,19,
03:30:03,77,93,354,432,58,23,326,112,133,241,193,0,0,697,541,0,0,243,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,46,69,1,19,
03:30:04,79,79,355,432,58,23,326,114,133,241,193,0,0,697,541,0,0,244,245,0,55,17,37,11,23,0,0,0,1162,16111,488,136,224,19,48,69,1,19,
03:30:05,82,82,358,432,55,23,326,117,133,241,193,0,0,697,541,0,0,247,245,0,55,17,37,11,23,0,0,0,1162,16116,488,136,224,19,50,69,1,19,
03:30:06,84,85,366,440,39,23,334,124,133,242,200,0,0,697,541,0,0,255,254,0,55,17,37,11,23,0,0,0,1162,16686,488,137,224,19,53,69,1,19,
03:30:07,82,82,373,455,21,23,345,128,133,244,212,0,0,697,541,0,0,258,266,0,55,17,38,11,23,0,0,0,1162,16690,488,137,224,18,51,70,2,18,
03:30:08,82,83,360,457,17,22,360,123,138,237,222,0,0,697,540,0,0,259,279,0,55,17,38,11,24,0,0,0,1162,16697,488,137,224,15,53,71,2,15,
03:30:09,80,80,357,455,21,22,360,124,137,233,222,0,0,697,538,0,0,259,293,1,55,17,38,11,24,0,0,0,1162,16701,488,137,224,13,53,71,2,13,
03:30:10,77,77,353,441,22,22,360,130,141,222,219,0,0,697,537,0,0,268,300,1,55,17,38,12,24,0,0,0,1162,16719,488,138,224,12,51,72,2,12,
03:30:11,79,80,345,444,34,22,357,119,138,225,219,0,0,697,537,0,0,254,300,1,55,17,38,12,23,0,0,0,1162,16141,488,137,224,12,54,72,2,12,
